id;character;origin_dialogue;translated_dialogue
CAIW001PH;PH;Okay, Mr. Turtle. This next song is going out to you!;
CAIX000QU;QU;Nah, I feel pretty good letting you take care of that.;
CAIX001QU;QU;Hey, little turtle. Careful with that crown if you do any stage diving, okay?;
CAIY000FO;FO;Hello, Mr. Pokeylope.;
CAIY001FO;FO;Don't crap on my floor. I just mopped.;
CAIZ000FO;FO;Mr. Pokeylope. Stay away from the canoes, and we won't have any problems. Understand?;
CAJA000FO;FO;Git that thing away from me!;
CAJA001FO;FO;Hello, Mr. Pokeylope. ;
CAJA002FO;FO;Could you please tell your friend that these woods are off limits?;
CAJB000RA;RA;"If you're reading this then you're late for class! Report for Basic Braining immediately to avoid detention in the Geodesic Psychoisolation Chamber. --Coach Oleander.";
CAJB001RA;RA;"Attention: everyone. You should all be aware that Nils Lutfisk and I have BROKEN UP forever. He is a pig, a child, and a loser, and I don't even care because James Hoofburger is my new boyfriend, and he is a MAN. Sincerely, Elka Doom.";
CAJB002RA;RA;"Children, we all like to tell ghost stories at camp, but please, the horrible stories about the monster that ALLEGEDLY lives in the lake and eats children's brains are getting a little out of hand. Some of the younger children are terrified. So please, keep the stories happy, okay? Love, Milla Vodello.";
CAJB003RA;RA;"Hey Maloof. Message to you from Bobby Zilch: You're dead. Regards, Benny 'The Nose' Fidelio.";
CAJB004RA;RA;"OFFICIAL NOTICE: Any children caught burning, shooting, tossing, or in anyway harming the squirrels or birds of Whispering Rock will immediately be put in Psychoisolation.";
CAJB005RA;RA;"Levitation Class today, 1:00pm on the floating dock. Instructor: Milla Vodello.";
CAJB006RA;RA;"Subjects wanted for experimentation. Must have above-average tolerance for psychic duress. Permanent damage is not expected, but all participants will be expected to sign a standard waiver of liability. Contact Sasha Nein for details.";
CAJB007RA;RA;"Dear Visitors from Other Galaxies, this is Chloe Barge. I have been receiving your psychic transmissions and am attempting to return communication. I have found a psychic radio and am attempting to retune to transmit to your galaxy. Stand by.";
CAJB008RA;RA;"Goodbye cruel camp. I'm tired of being picked on by Bobby and all the mean kids at camp. If I just had one friend here who was nice then I would stay but you're all mean and no one stands up for me so I'm going home. I'll be in the parking lot, waiting for my dad, so if you want to pick on me one last time, you'd better hurry. --Maloof.";
CAJB009RA;RA;"Just an update for everyone. Nils and I are STILL broken up, and no matter how much he begs, I am not taking him back. Also, you should know that my new boyfriend doesn't like being called J.T. anymore. His real name is James. Sincerely, Elka.";
CAJB010RA;RA;"If anyone talks to the squirrels, they shouldn't listen because the squirrels are a bunch of stupid liars. --Dogen.";
CAJB011RA;RA;"Great Deals in the Main Lodge Store! Drop by for great prices on Dream Fluffs, PSI Cores, and more! All available for just a few pieces of Psitanium!";
CAJB012RA;RA;"BAND PRACTICE TODAY: In the main lodge, the Levitators will be jamming this afternoon. Please come by if you'd like to try out for the band!";
CAJB013RA;RA;"Warning: If I find out who's been biting holes in the bottom of these canoes, someone is going to get paddled. --Admiral Cruller.";
CAJB014RA;RA;"UPDATE: The Levitators have broken up. However there will be a practice session of the Firestarters today in the main lodge. We are looking for someone who can play rock flute. Come on by and try out!";
CAJB015RA;RA;"Lili, if you're looking for me, I'll be down by the lake today. The fish seem a little upset, and I'm going to go see what's wrong. But don't worry, I'll still do your homework for tomorrow, if you want. --Elton Fir.";
CAJB016RA;RA;"Security cameras have been installed and the next kid who jumps on my car is going to be very, very sorry. --Coach Oleander.";
CAJB017RA;RA;"Hey, Clem and I just wanted to say that everyone did great in Basic Braining today! Give yourselves a hand! Woooo! Love, Crystal!" Man, she dotted every "I" with a puffy heart.;
CAJB018RA;RA;"And I just wanted to say Ditto to that! Double Ditto, in fact. Your friend, Clem.";
CAJB019RA;RA;"And I just wanted to point out, in case you didn't know, that Crystal's last name was Snagrash. Crystal Flowers Snagrash! No joke! --Bobby Z.";
CAJB020RA;RA;"Vernon, Franke totally has a crush on you. She is warm for your form. Signed, Anonymous.";
CAJB021RA;RA;"Warning: The abandoned mental institution across the lake is not Psychonauts property, and not safe for children. Canoe access has been blocked off, but please for your own safety, children, do not try to find another route. Love, Milla." ;
CAJB022RA;RA;"Hey, if anyone sees Franke could you please tell her I'll be waiting for her by Make Out Cave. --Vernon.";
CAJB023RA;RA;"Greetings, pan-galactic travelers. I am currently developing a new vehicle for intergalactic travel. Flight tests are being performed at a remote location in the woods. Hope to soon be visiting you in person. Thanks for the messages. --Chloe.";
CAJB024RA;RA;"Has anyone seen Dogen Boole? He didn't show up for band practice, and I'm a little worried about him. --Phoebe.";
CAJB025RA;RA;"LEVITATION CLASS STARTING NOW! Please report to the floating dock immediately! Don't be late for the party, children. Love, Milla.";
CAJB026RA;RA;"NOTICE: I have retained the services of Mikhail Bulgakov as my personal bodyguard. Anyone wishing to do harm to my person is requested to speak to Mikhail first, so he can pummel you into the ground. Sincerely, Maloof.";
CAJB027RA;RA;"Hey, if anyone sees Vernon waiting for me down by Make Out Cave, could you make out with him yourself, because I'm not interested. --Franke.";
CAJB028RA;RA;"Dear Alien voices, space ship flight tests were fruitful, but I need more data on triple-light-speed travel. I am building a super antenna to receive data, and placing it as high as possible. Please transmit data in T-minus two hours. --Chloe.";
CAJB029RA;RA;"Shootin' lessons today at the ol' target range by the main lodge. Come on by and let ol' J.T. show you a thing or two.";
CAJB030RA;RA;"Lili, I'm sorry if this hurts you, but you should know. Milka and I have fallen in love. I don't know how it happened. Does anyone ever really know? The heart wants what it wants. Friends, Elton. P.S. I have your last homework assignment if you want to meet me some time I can give it to you.";
CAJB031RA;RA;"Lili, if you want your last homework assignment you can find it at the bottom of Lake Oblongata, where I put it. Which is where I'll put you, Franke and Kitty, if you ever mess with Elton again. Understood? --Milka.";
CAJB032RA;RA;"Hey, has anyone seen Kitty? She went down to the beach for a swim and hasn't come back. If you see her, please tell her I'm down in the woods by the lake looking for her. --Franke.";
CAJB033RA;RA;"Alien visitors, please be advised that I have discovered bizarre alien life on home planet and need to investigate before traveling to your galaxy. The subject has grotesque calcium protrusions in the mouth area, and a pronounced hair-like tumor on top of his head. Definitely an ambassador from another galaxy. Will resume communication once the subject has been isolated. --Chloe.";
CAJB034RA;RA;"Story Time this afternoon! Gifted storyteller Vernon Tripe will be thrilling audiences in the TV lounge this afternoon with his gripping tales. Come early to make sure you get a good seat!";
CAJB035RA;RA;"My Russian associate and I our pleased to announce that our protection services are now available to the public on a contractual basis. So if you're getting grief from a bully or a thug, come see Maloof and Mikhail. Protection is our business.";
CAJB036RA;RA;"Okay, we tried to spread our cheer all over camp, but once again this year we were met with meanness and cruelty. So I'm sorry to say this is the end. Crystal and I are taking measures to make sure we never get teased again. You will all be very, very sorry. Goodbye. --Clem Foote.";
CAJB037RA;RA;"And P.S., do not come by the roof of the main lodge anytime soon because our plan is secret and you can't stop us anyway. --Crystal." Still with the hearts, though.;
CAJB038RA;RA;"Children, Sasha and I must leave immediately on official Psychonauts business. Please talk to Coach Oleander if you have any problems. We should be back very soon. Do not be afraid. --Milla.";
CAJB039RA;RA;"Hey, has anyone seen Franke? We were hanging out in the TV lounge and I got up to go to the bathroom and when I came back everybody was gone. I know they wouldn't normally leave in the middle of a story so I'm a little worried. Tell them I'm out looking for them if you see them, okay? --Vernon.";
CAJB040RA;RA;"Chops, buddy, if you read this I just wanted to say I'm sorry for letting my head get all turned around by a fast-talkin' filly who, when it comes down to it, is duller than ditch water and half as deep. So, I'm at the regular practice spot in the woods if you still want to be friends. Your ol' pal, J.T.";
CAJB041RA;RA;"Nils! Oh, Nils. I was such a fool. You know that you and I are meant to be together. I mean, I can see the future, so I've known it all along. I'm coming to find you, little Honey Bear! Then we can be together again! --Elka.";
CAJB042RA;RA;"J.T., I checked at the usual spot but couldn't find ya! I'm going to try the back woods next, hombre. --Chops.";
CAJB043RA;RA;"Anyone seen Milka, who I am totally dating now? I know she's invisible most of the time, but this time she's really gone. Please let her know I'm looking for her. --Elton.";
CAJB044RA;RA;"Okay, that does it. I've been looking for people to bully for HOURS and I can't find ANYONE. Is this some kind of practical joke you guys? NOT FUNNY. Where did everybody go? --Benny.";
CAJC000RA;RA;"Keep Your Mind and Campgrounds Clean.";
CAJC001RA;RA;"Or else get a rake in your ear. --Ranger Cruller.";
CAJC002RA;RA;I don't want to throw that away!;
CAJD000RA;RA;"This way to the Main Lodge.";
CAJD001RA;RA;"This way to Lake Oblongata.";
CAJD002RA;RA;"To the Campfire Area.";
CAJD003RA;RA;"Warning: Geodesic Psychoisolation Chamber this way. Stay out!";
CAJD004RA;RA;"To the Kids' Cabins.";
CAJD005RA;RA;"Coach Oleander's Class.";
CAJD006FO;FO;Vandalizing camp property will result in immediate expulsion from the facility.;
CAJE000KI;KI;Teeee Veee.;
CAJE003RA;RA;Nah, that's not making the reception any better.;
CAJE004RA;RA;Finally! Everybody's gone and I can watch whatever I want!;
CAJE005RA;RA;It's empty!;
CAJE006RA;RA;I thought everyone was supposed to be up here watching TV!;
CAJE007RA;RA;I hope Agent Cruller knows where they are.;
CAJF000FO;FO;On sale now in the main store, we have a special on Dream Fluffs. You hear me? Dream Fluffs. They're good for ya! Keep a pocketful of these for a quick boost of mental health!;
CAJF001FO;FO;Having trouble finding those really deep, valuable arrowheads? Well, I've got a great deal on a slightly-used Dowsing Rod up here in the main store that will practically dig them up for you!;
CAJF002FO;FO;Mental cobwebs getting you down? I've got just the device up here in the main lodge store. Why don't you come on up and score yourself a Cobweb Duster before they're all sold out?;
CAJF003FO;FO;Okay, call me crazy, but I have just got to sell more PSI Cores today. So yes, these prices are real, here at the camp store. PSI Cores are just that cheap today!;
CAJF004FO;FO;Remember to keep filling up those Scavenger Hunt forms. We've got a couple of big promotions for the winner!;
CAJF005MI;MI;Hello children. I hope you are all having a happy and safe summer day here at Whispering Rock!;
CAJF006MI;MI;I just wanted to tell you that we are having a party out here on the floating dock and I'd love for you all to come. It's Levitation training, baby! And it's fun, fun, fun!;
CAJF007MI;MI;Just grab a canoe and come join the party!;
CAJF008MI;MI;Don't be late! Levitation class has already begun!;
CAJF009MI;MI;Come on out to the floating dock before the party is over!;
CAJF010FO;FO;Children, please remember not to pet or feed the animals at Whispering Rock.;
CAJF011FO;FO;The Psitanium in the food chain has caused numerous psychic mutations, and the animals you encounter--especially at night--might be more dangerous than the kind you have back home.;
CAJG000RA;RA;Hey, I need that for my Scavenger Hunt!;
CAJG001RA;RA;It looks like it's completely frozen in a big block of ice. ;
CAJG002RA;RA;Hm. Frozen solid.;
CAJH000RA;RA;The Coach's mental radio. This is how he was unknowingly broadcasting his dreams of world domination to me and Lili!;
CAJJ000RA;RA;Squirrels aren't so smart.;
CAJJ001RA;RA;Hey, hold still. I'm going to read your squirrel brain.;
CAJJ002RA;RA;Why are you looking at, nut rat?;
CAJJ003RA;RA;Beat it, fluffy.;
CAJJ004RA;RA;Ick. Probably has rabies.;
CAJJ005RA;RA;Look out! Flying squirrel!;
CAJJ006RA;RA;Sorry.;
CAJJ007RA;RA;Whoops.;
CAJJ008RA;RA;Oh, man. I feel terrible about that.;
CAJJ009RA;RA;My bad.;
CAJJ010RA;RA;That was a total accident.;
CAJJ011RA;RA;Okay, that one, you had coming.;
CAJJ012RA;RA;See you in hell!;
CAJJ013RA;RA;I think its brain is too small for this door.;
CAJJ014RA;RA;Don't be rude. Shake hands with my turtle.;
CAJK000RA;RA;Here, birdie birdie!;
CAJK001RA;RA;Here, pretty bird!;
CAJK002RA;RA;Why don't you come alight on my shoulder? Jerk.;
CAJL000RA;RA;Hey, seagull. What's up?;
CAJL001RA;RA;No offense, but you guys smell like garbage.;
CAJL002RA;RA;That a... dead fish you're eating there?;
CAJM000RA;RA;Man, I hope the Admiral didn't see that.;
CAJN000RA;RA;The human mind.;
CAJN001RA;RA;Six hundred miles of synaptic fiber, five and a half ounces of cranial fluid, fifteen hundred grams of complex neural matter...;
CAJN002RA;RA;A three pound pile of dreams.;
CAJN003RA;RA;But I'll tell you what it really is.;
CAJN004RA;RA;It is the ultimate battlefield--and, the ultimate weapon.;
CAJN005RA;RA;The wars of this modern age--The Psychic Age--are all fought somewhere between these damp, curvaceous undulations.;
CAJN006RA;RA;From this day forward, you are all Psychic Soldiers.;
CAJN007RA;RA;Paranormal Paratroopers!;
CAJN008RA;RA;Mental Marines who are about to ship out on the adventure of their lives!;
CAJN009RA;RA;THIS IS OUR BEACHHEAD.;
CAJN010RA;RA;And this is your landing craft!;
CAJN011RA;RA;You shall engage the enemy in his own mentality! You shall chase his dreams, you shall fight his demons, you shall live his nightmares!;
CAJN012RA;RA;And those of you who fight well, you will find yourselves on the path to becoming international secret agents. In other words...;
CAJN013RA;RA;Psychonauts!;
CAJN014RA;RA;The rest of you... WILL DIE.;
CAJN015RA;RA;Man, that guy was nuts.;
CAJO000RA;RA;This must be Agent Vodello's car.;
CAJO001RA;RA;Just as well. She would have killed me.;
CAJO002RA;RA;I wonder if the Coach has a little jet pack or something to help him get in and out of this thing.;
CAJO003RA;RA;Well, I don't think that would have solved anything anyway.;
CAJO004RA;RA;Man, this thing was old when they chopped it down. Let's see...;
CAJO005RA;RA;"500 years ago: Enormous, Psitanium-bearing meteorite strikes the Earth, leaving a giant crater.";
CAJO006RA;RA;"200 years ago: Native inhabitants begin making arrowheads out of the Psitanium, which they call by the name 'Whispering Rock'. This is a rough English translation.";
CAJO007RA;RA;"100 Years Ago: Prospectors and settlers take over the area, naming their boom town, 'Shaky Claim.'";
CAJO008RA;RA;"99 Years Ago: First case of 'Paranormal Hysteria' diagnosed in Shaky Claim.";
CAJO009RA;RA;"75 Years Ago: Houston Thorney builds his Home for the Demented to deal with the insanity epidemic.";
CAJO010RA;RA;"60 Years Ago: More residents in Asylum than in the town. Houston Thorney commits suicide by leaping from tower.";
CAJO011RA;RA;"55 Years Ago: Asylum closes. Last valley residents paid to leave by the federal government, who flood the crater to prevent further habitation. Lake Oblongata is created.";
CAJO012RA;RA;"5 Years Ago: Whispering Rock Psychic Summer Camp founded to nurture and train future Psychonauts.";
CAJO013RA;RA;"Last Summer: I got to first base with Elka Doom, signed Nils Lutefisk.";
CAJO014RA;RA;That's in case you were thinking about getting back up again, tree!;
CAJO015RA;RA;They must have fireproofed this thing.;
CAJO016RA;RA;Man. Why don't they trust us kids?;
CAJO017RA;RA;The last thing I'd want to do is leave this place. ;
CAJO018RA;RA;Too much important stuff going on!;
CAJP000RA;RA;Oh no... Milla...;
CAJP001RA;RA;The Mental Minx...;
CAJQ000RA;RA;Hi. What's the rush?;ไง รีบไปไหนน่ะ?
CAJQ001EF;EF;Basic Braining! I told you!;Basic Braining! ฉันบอกไปแล้ว!
CAJQ002CM;CM;Woo-hoo! I just love to run!;วู้ฮู้ว! ฉันแค่รักการวิ่ง!
CAJQ003CF;CF;I can't wait to get to class!;อยากเรียน แทบรอไม่ไหวแล้ว
CAJQ004VE;VE;Don't want to be late. Coach has anger management issues.;อย่าไปสาย โค้ชมีปัญหาเรื่องการจัดการความโกรธ
CAJQ005EL;EL;Um, some of us care about our education?;เอิ่ม ในนี้มีใครสนใจเรื่องการเรียนกันบ้างมั้ยเนี่ย?
CAJQ006CP;CP;I don't want to get a bad seat.;ฉันไม่ได้อยากได้ที่นั่งห่วย ๆ หรอกนะ
CAJQ007JT;JT;Well, you know what they say about slow-rollin' tumbleweeds--;โอ้ นายเคยได้ยินคำว่า “ชักช้าจนรากงอ..”
CAJQ008EL;EL;No time for chit-chat James. We're late for class!;ไม่มีเวลาคุยเจ๊าะแจ๊ะนะเจมส์ เรากำลังไปเรียนสายแล้ว
CAJR000EF;EF;You have a water phobia? Me too!;นายเป็นโรคกลัวน้ำเหรอ ฉันก็เป็น!
CAJR001RA;RA;Uh... no. Well, yes. I just... my family has this problem with water.;
CAJR002RA;RA;It's a bunch of hooey anyway. Some old gypsy curse about how we're all supposed to die in water, if you can believe that.;
CAJR003EF;EF;Oh, I thought it was about the whole thing with the brain-eating fish that walks out of the lake at night to hunt for victims.;
CAJR004EF;EF;Well, see ya!;
CAJR005EF;EF;Um, hey, Raz... I saw you and Lili talking in the Coach's class, and I was wondering�;
CAJR006EF;EF;Were you asking her to... "go" with you?;
CAJR007RA;RA;WHAT? No! I'm here to train. No distractions.;
CAJR008EF;EF;Excellent! Bye!;
CAJS000RA;RA;Coach Oleander? I'm reporting for Basic Braining.;
CAJS001CO;CO;Son, do you realize that to take my course I will have to pull you into my mind...;
CAJS002CO;CO;And you will have to relive every bullet-scarred memory of every battle I have ever faced?;
CAJS003CO;CO;It won't be pretty.;
CAJS004CO;CO;Are you sure you wouldn't rather run around a bit more in the sunshine first?;
CAJS005RA;RA;I'm ready, sir.;
CAJS006CO;CO;Well then...;
CAJS007RA;RA;Well, maybe I will explore a bit more before, just so I'm prepared for class.;
CAJS008CO;CO;No, hurry. No hurry. Enjoy your childhood before it's ripped away from you, son.;
CAJT000RA;RA;Rrrr!;
CAJT001RA;RA;Man, it's wedged into that little geyser!;
CAJT002RA;RA;Nope. Still won't budge.;
CAZG000TO;TO;Raz is holding an object in his hand. To use a handheld object with someone, walk up to them and press /YButton/.;
CAZF002TO;TO;Press /YButton/ to show button to Oleander.;
CAZG001TO;TO;Raz has stowed the item in his backpack. Press /DPadLeft/ to see what's in Raz's backpack. Press /DPadRight/ to see what psychic Merit Badges he has.;
CAZF003TO;TO;Press /YButton/ to talk.;
CAJY000FO;FO;Sorry, can't get by without a Basic Braining Merit Badge.;
CAJY001RA;RA;Got one!;
CAJY002FO;FO;Oh... Well... How about a SCAVENGER HUNT LIST, eh smart guy?;
CAJY003RA;RA;Oh man. Where am I going to get one of those?;
CAJY004FO;FO;Right here!;
CAJY005FO;FO;Can't do the Scavenger Hunt without a list.;
CAJY007RA;RA;So where do I-- ;
CAJY008RA;RA;Hey, where'd he go?;
CAJY009RA;RA;How does that old guy get around so fast?;
CAZG002TO;TO;Hey, you've finished half of the Scavenger Hunt, so you've qualified for the first half of your prize! Go see Ranger Ford for your big promotion!;
CAJY011RA;RA;Hey, check it out. I'm halfway done with the Scavenger Hunt.;
CAJY012FO;FO;Holy smokes. Look at that. ;
CAJY013FO;FO;Well, then, here's the first half of your reward!;
CAJY014FO;FO;Now don't be lazy! Finish that list! Git!;
CAJY016RA;RA;Scavenger Hunt, complete. I am awesome.;
CAJY017FO;FO;Great Odin's Rake!;
CAJY018FO;FO;I don't think anyone's ever done the whole thing before!;
CAJY019FO;FO;Well, hold still. This might hurt.;
CAJY020RA;RA;That felt good.;
CAJY021FO;FO;Congratulations. Now git.;
CAJZ000FO;FO;Hm. You finally made it.;
CAJZ001RA;RA;It's an honor to finally meet you in person, sir.;
CAJZ002RA;RA;I thought I recognized you in my dream, but I couldn't be sure. Now that I see you in your element, there's no doubt.;
CAJZ003RA;RA;You're Ford Cruller.;
CAJZ004RA;RA;The greatest leader the Psychonauts ever had.;
CAJZ005FO;FO;Well, you shouldn't believe everything you read in "True Psychic Tales" magazine.;
CAKA000FO;FO;What are you doing here? You said that girl was waiting for you down by the water! That's Lungfish territory, boy! Go and get her!;
CAKB000FO;FO;Razputin, come up here. There's something you should see.;
CAKC000FO;FO;You're the only one left, son.;
CAKC001FO;FO;Can't even make a connection with Sasha or Milla right now for some reason...;
CAKC002RA;RA;Sasha said he had some official Psychonauts business...;
CAKC003FO;FO;Impossible. I would know it if they did. Nope, something's happened to them.;
CAKC004FO;FO;Razputin, listen. You're the only one who can stop Oleander now.;
CAKC005RA;RA;What about you? ;
CAKC006FO;FO;I... I can't leave this cave, Razputin. ;
CAKC007FO;FO;Not as the Ford Cruller you know.;
CAKC008RA;RA;What? Why?;
CAKC009FO;FO;Years ago I was in a terrible psychic duel that left me barely alive.;
CAKC010RA;RA;Yeah, I read about that. They said your psyche was shattered, that you lost your mind, but... you seem fine to me.;
CAKC011FO;FO;Yes, when I'm down here, near the Psitanium mother lode. The concentrated power of the Psitanium pulls my thoughts together, keeps me... like my old self.;
CAKC012FO;FO;But if I leave this sanctuary my psyche becomes disjointed, and I fall into one of my other personalities, with no memory of who I really am.;
CAKC013FO;FO;I'd be no use to you, unless you needed something raked... or mopped... ;
CAKC014RA;RA;Well, you can call headquarters and get help!;
CAKC015FO;FO;The Psychonauts won't listen to me. They wrote me off as a loon years ago. That's why Sasha and Milla have to take on all my missions. Headquarters doesn't know I'm the one behind the assignments or they'd never get approved.;
CAKC016FO;FO;But Sasha and Milla seem to be out of commission now.;
CAKC017FO;FO;YOU have to be my field agent, Razputin. ;
CAKC018FO;FO;Are you ready?;
CAKC019RA;RA;Yes!;
CAKC020RA;RA;No. Not yet.;
CAKC021FO;FO;How about now?;
CAKC022FO;FO;Good. ;
CAKC023FO;FO;You have to find where that monster took the girl, and if you locate any of the other children's brains along the way, bring them back to me for recranialization, understand?;
CAKC024RA;RA;Ew. I mean, yes sir!;
CAKD000RA;RA;Agent Cruller?;
CAKD001FO;FO;So, how goes the training?;
CAKD002FO;FO;What is the current situation?;
CAKE000RA;RA;I'm ready to go back into the field.;
CAKE001FO;FO;Hey, you wandered off, so I lost the coordinates. What do you think? I got a photographic memory?;
CAKE002FO;FO;Okay, let's see if I remember exactly where you were...;
CAKE003RA;RA;What are you doing here at Whispering Rock?;
CAKE004FO;FO;This training facility is built right smack on top of the largest Psitanium deposit known to man. ;
CAKE005FO;FO;It runs under this whole valley and makes this a very critical area for the Psychonauts, so I'm here to look after it.;
CAKE006FO;FO;And to make sure you little spoonbenders don't kill each other.;
CAKE007RA;RA;What's Psitanium?;
CAKE008FO;FO;Psitanium is a very rare, psychoreactive mineral that crashed here on a meteorite hundreds of years ago.;
CAKE009FO;FO;It responds to psychic waves. Focuses them, amplifies them.;
CAKE010FO;FO;It can make psychics more psychic, but it can also make unstable people more unstable. Not everyone can handle that much activity in that part of their brain. It can drive them completely out of their gourd.;
CAKE011FO;FO;Gives this valley an interesting history.;
CAKE012RA;RA;Sasha says I need to learn how to fight better.;
CAKE013FO;FO;He wants to teach you advanced combat? On your first day?;
CAKE014RA;RA;Yeah. I had a vision with a huge monster with yellow eyes and a big mouth full of gnashing teeth...;
CAKE015FO;FO;Did it happen to... spit anything at you?;
CAKE016RA;RA;Yeah. I think it was like an old diving helmet or something.;
CAKE017FO;FO;I see. Hmm. Yes, well, we'd better get you armed.;
CAKE018RA;RA;Why? What's happening?;
CAKE019FO;FO;Nothing, nothing. "Prepare Your Mind." That's the motto of the Psychonauts.  Here.;
CAKE020FO;FO;This is a Marksmanship Learner's Permit. It will only work when you're in Sasha's mind.;
CAKE021FO;FO;Once you complete his shooting range, you'll get the real merit badge and you can PSI Blast anywhere you want.;
CAKE022RA;RA;Thanks. PSI Blast?;
CAKE023FO;FO;Ah, you'll find out. Now get going. We can't have the camp overrun with big-eyed, garbage-spitting monsters, can we?;
CAKE024RA;RA;No sir!;
CAKE025RA;RA;I saw you raking leaves. Was that a disguise?;
CAKE026RA;RA;...and flipping burgers...;
CAKE027RA;RA;...and polishing a canoe...;
CAKE028RA;RA;...and sweeping a porch...;
CAKE029FO;FO;Er, yes. Well, well, I have many disguises. It helps me keep an eye on you kids wherever you go. Heh heh.;
CAKE030FO;FO;Now, when I'm in disguise, I may pretend not to recognize you. Don't blow my cover, okay?;
CAKE031RA;RA;Say no more. Your secret identity is safe with me.;
CAKE032RA;RA;So what mission are you on down here?;
CAKE033FO;FO;Well, from here I can monitor world events, look for signs of psychic terrorism, ripples in the astral plane...;
CAKE034RA;RA;And then fly out and save the day, right? You've got a jet hidden here somewhere, I'll bet.;
CAKE035FO;FO;Well these days I'm really just more of a dispatcher. I spot the trouble and send out a... younger agent. Like Milla or Sasha... or maybe you some day.;
CAKE036RA;RA;What does all this equipment do?;
CAKE037FO;FO;Well, up here it's all intel. ;
CAKE038FO;FO;Down that hallway is the observation room. No tests going on in there right now. Maybe later.;
CAKE039FO;FO;And beneath us I have special machines for rebuilding PSI Challenge Markers and detangling Mental Cobwebs. ;
CAKE040FO;FO;And beneath us I have special machines for rebuilding PSI Challenge Markers, detangling Mental Cobwebs, and crystallizing DEPLETED PSITANIUM.;
CAKE041FO;FO;You should go familiarize yourself with those. They'll come in pretty handy for you.;
CAKE042RA;RA;I'd better go. Lots of work to do.;
CAKE043FO;FO;Good luck, Razputin!;
CAKF000RA;RA;Thanks. I'll need it!;
CAKF001FO;FO;Don't worry. I'll be right here with you. Inside your head!;
CAKF002RA;RA;My head?;
CAKF003FO;FO;Yep. I want to keep my eye on you, son. So I'm going to be a psychic stowaway inside your noggin!;
CAKF004FO;FO;If you ever want to make me appear, you can do it with this special device.;
CAKF005RA;RA;Is that... a piece of bacon?;
CAKF006FO;FO;Ohh yeah. I just love bacon. I smell that stuff and I can't help it! I drop everything and I come running!;
CAKF007RA;RA;Okay, do you have, like, a little baggie or something I could put this in?;
CAKF008FO;FO;You get a move on or I'll eat that right here!;
CAKG000FO;FO;Hey, that white room--;
CAKG001RA;RA;I know! It's from Oleander's mind!;
CAKG002RA;RA;I think I was in the Coach's dream that whole time! Ever since I stepped through the static in the caravan, it felt funny. I knew I wasn't obsessed with meat!;
CAKG003FO;FO;But Morry is. AND with stealing psychic brains to arm a fleet of deadly tanks, apparently!;
CAKG004RA;RA;I've got to tell Lili. She's waiting for me down by the boathouse.;
CAKG005FO;FO;Down by the... water? Uh oh. Better hurry!;
CAKH000FO;FO;Let's get 'em!;
CAKH001RA;RA;I... can't. I can't swim.;
CAKH002FO;FO;Well then use the bathysphere at the end of the dock! Quick, while the flipper prints are still glowin'!;
CAKH003RA;RA;Are you coming? I don't know how to drive that thing.;
CAKH004FO;FO;Uh... I can't. I have to uh.. check on the other children! Yes, yes! If their brains are out they'll need supervision. And possibly refrigeration�;
CAKH005FO;FO;And how can you not know how to operate a bathysphere? Haven't you ever been to summer camp before?;
CAKH006FO;FO;Now get a move on, before that girl gets overly digested.;
CAKI000FO;FO;Now before you go electrocuting yourself, let me tell you how these babies work.;
CAKI001FO;FO;Now this beauty here is a Mental Cobweb Detangler.;
CAKI002RA;RA;Ooh, I know what those are. Mental cobwebs are--;
CAKI003FO;FO;You see, when an area of your psyche is neglected for too long, mental cobwebs form. ;
CAKI004FO;FO;Now up in the camp store, they sell a very special device known as a Mental Cobweb Duster.;
CAKI005FO;FO;You can take a projection of it into the mental world with you and use it to extract any cobwebs you find.  ;
CAKI006FO;FO;The duster stores the cobweb's psychic energy on the real world side, so you can take what you collect back here...;
CAKI007FO;FO;...hook it up to the loom, and weave that tangled mess into something useful!;
CAKI008FO;FO;Like a card from a PSI Challenge Marker!;
CAKI009FO;FO;Which brings us to this fella over here.;
CAKI010FO;FO;You put NINE PSI CARDS into this guy, along with one PSI CORE--;
CAKI011FO;FO;(Also sold in the company store for a nominal fee.);
CAKI012FO;FO;And it will kick out a bona fide PSI Challenge Marker, which will earn you a promotion to a higher rank.;
CAKI013FO;FO;Rank up enough, you'll earn new Psychic abilities!;
CAKI014FO;FO;You got it?;
CAKI015RA;RA;Put my mental cobwebs in there...;
CAKI016RA;RA;...and my PSI Cards and Cores in there.;
CAKI017RA;RA;And soon I'll be able to burn stuff.;
CAKI018FO;FO;Yep, basically. Have fun!;
CAKJ000FO;FO;Son, I will teleport you deep into that solid rock over there, you don't knock that off.;
CAKJ001FO;FO;Now why did I give him that dang learner's permit?;
CAKJ002FO;FO;I didn't train you in that so you could set me on fire. Now knock it off!;
CAKJ003FO;FO;Very nice. Now set me down easy and go pick up something that won't blow up your head if you make it mad.;
CAKJ004FO;FO;Hey, not bad! If you didn't eat so much garlic I wouldn't even know you were here!;
CAKJ005FO;FO;Ahh, what? No, I--I have to flip... the burgers. No, m--mop the--the... the rake. Uh--ahh! My canoes!;
CAKJ006FO;FO;Oh no. The attacks are starting even in here! Have to get a bigger Psitanium boulder under the glass...;
CAKJ007RA;RA;Hey, Sasha gave me this button and told me to come see him for special training.;
